L1,L2,L3,L4,L5,L6,Name,Display Code,UOM,Sub Reporting?,Account Description,L2 Description,Core,Core Extentension,WBS,P6 Cost Account,G/L,Cost Type PC,Cost Type Spectrum,Cost Category,Discipline,Cost Code,Description,Column1,Column2
902,80,00,00,00,0,Coatings Equipment Costs,902-80-0000-00-0,LS,,Coatings & Insulation Support,Equipment Costs,052800000000,,,,,,,,,902800000000,Equipment Costs — Summary of construction equipment costs supporting coatings and insulation installation activities,,
902,80,10,00,00,E,Coatings Haskell Owned Equipment,902-80-1000-00-E,HR,,Coatings & Insulation Support,Equipment Costs,05280100000E,,,,,,,,,90280100000E,"Cost for Haskell-owned construction equipment (cranes, forklifts, aerial lifts, scaffolding) used on coatings and insulation work",,
902,85,00,00,00,O,Coatings Consumables (used one time),902-85-0000-00-O,LS,,Coatings & Insulation Support,Consumables,05285000000O,,,,,,,,,90285000000O,"Cost for single-use consumable materials used during coatings and insulation work (abrasives, masking, solvents, etc.) — category-level summary",,
902,90,00,00,00,O,Coatings Small Tools,902-90-0000-00-O,LS,,Coatings & Insulation Support,Small Tools,05290000000O,,,,,,,,,90290000000O,"Cost for small tools used during coatings and insulation work (spray guns, brushes, rollers, cutters) — category-level summary",,
902,95,00,00,00,O,Coatings Supplies (can be reused) / Services,902-95-0000-00-O,LS,,Coatings & Insulation Support,Supplies,05295000000O,,,,,,,,,90295000000O,"Cost for reusable supplies and third-party services supporting coatings and insulation work (scaffolding, rentals, testing services) — category-level summary",,
903,00,00,00,00,C,Painting,903-00-0000-00-C,SF,,Painting,Summary,,,,,,,,,,90300000000C,"Direct labor for surface preparation, priming, and painting of structural steel, equipment, and piping",,
903,10,00,00,00,C,Civil Paint,903-10-0000-00-C,HR,,Demolition Support Labor,Supervision,05220150000L,,,,,,,,,90310000000C,"Carpenter labor for demolition support activities such as constructing temporary barricades, shoring, forming for backfill, and building access platforms or ramps.",,
903,20,00,00,00,C,Concrete Paint,903-20-0000-00-C,HR,,Demolition Support Labor,Material Contol,05255000000L,,,,,,,,,90320000000C,"Labor for receiving, inventorying, storing, and distributing demolition materials on site, including tracking salvageable items and coordinating material logistics.",,
903,30,00,00,00,C,Steel Paint,903-30-0000-00-C,HR,,Demolition Support Labor,Material Contol,05255300000L,,,,,,,,,90330000000C,"Labor for unloading deliveries and physically handling demolition materials and equipment from receiving to the work face, including rigging and staging operations.",,
903,40,00,00,00,C,Building Paint,903-40-0000-00-C,HR,,Demolition Support Labor,Operators,05260000000L,,,,,,,,,90340000000C,"Equipment operator labor for cranes, excavators, loaders, and other heavy machinery used to support demolition operations including material handling and debris removal.",,
903,50,00,00,00,C,Equipment Paint,903-50-0000-00-C,LS,,Demolition Support Labor,Site Support,05265000000L,,,,,,,,,90350000000C,"General site support labor for demolition areas including housekeeping, access maintenance, barricade installation, and coordination with other trades working in demolition zones.",,
903,60,00,00,00,C,Piping Paint,903-60-0000-00-C,LS,,Demolition Support Labor,Site Support,05265420000L,,,,,,,,,90360000000C,"Labor dedicated to dust suppression and control activities during demolition, including operation of water trucks, misting systems, and monitoring of airborne particulates.",,
903,70,00,00,00,C,Electrical Paint,903-70-0000-00-C,LS,,Demolition Support Labor,Site Support,05200000000L,,,,,,,,,90370000000C,"Labor for dewatering operations in demolition areas, including operation and monitoring of pumps, maintenance of sumps, and management of water discharge.",,
903,80,00,00,00,C,Instrumentation Paint,903-80-0000-00-C,HR,,Demolition Support Labor,Site Support,05265590000L,,,,,,,,,90380000000C,"Labor cost for scaffold erection and dismantling personnel building, modifying, and removing temporary access and work platforms throughout the site",,
903,90,00,00,00,C,Insulation Paint,903-90-0000-00-C,HR,,Demolition Support Labor,WGA,05270000000L,,,,,,,,,90390000000C,"Allowance for non-productive labor time due to work gaps, weather delays, mobilization/demobilization between tasks, and other interruptions to demolition workflow.",,
904,00,00,00,00,C,Insulation,904-00-0000-00-C,LS,,Insulation,Summary,,,,,,,,,,90400000000C,Insulation — Summary of direct labor for all thermal and acoustic insulation installation activities,,
283,10,00,00,00,C,Civil Insulation,283-10-0000-00-C,HR,,Demolition Support Labor,Supervision,05220150000L,,,,,,,,,28310000000C,"Carpenter labor for demolition support activities such as constructing temporary barricades, shoring, forming for backfill, and building access platforms or ramps.",,
283,20,00,00,00,C,Concrete Insulation,283-20-0000-00-C,HR,,Demolition Support Labor,Material Contol,05255000000L,,,,,,,,,28320000000C,"Labor for receiving, inventorying, storing, and distributing demolition materials on site, including tracking salvageable items and coordinating material logistics.",,
283,30,00,00,00,C,Steel Insulation,283-30-0000-00-C,HR,,Demolition Support Labor,Material Contol,05255300000L,,,,,,,,,28330000000C,"Labor for unloading deliveries and physically handling demolition materials and equipment from receiving to the work face, including rigging and staging operations.",,
283,40,00,00,00,C,Building Insulation,283-40-0000-00-C,HR,,Demolition Support Labor,Operators,05260000000L,,,,,,,,,28340000000C,"Equipment operator labor for cranes, excavators, loaders, and other heavy machinery used to support demolition operations including material handling and debris removal.",,
283,50,00,00,00,C,Equipment Insulation,283-50-0000-00-C,LS,,Demolition Support Labor,Site Support,05265000000L,,,,,,,,,28350000000C,"General site support labor for demolition areas including housekeeping, access maintenance, barricade installation, and coordination with other trades working in demolition zones.",,
283,60,00,00,00,C,Piping Insulation,283-60-0000-00-C,LS,,Demolition Support Labor,Site Support,05265420000L,,,,,,,,,28360000000C,"Labor dedicated to dust suppression and control activities during demolition, including operation of water trucks, misting systems, and monitoring of airborne particulates.",,
283,70,00,00,00,C,Electrical Insulation,283-70-0000-00-C,LS,,Demolition Support Labor,Site Support,05200000000L,,,,,,,,,28370000000C,"Labor for dewatering operations in demolition areas, including operation and monitoring of pumps, maintenance of sumps, and management of water discharge.",,
283,80,00,00,00,C,Instrumentation Insulation,283-80-0000-00-C,HR,,Demolition Support Labor,Site Support,05265590000L,,,,,,,,,28380000000C,"Labor cost for scaffold erection and dismantling personnel building, modifying, and removing temporary access and work platforms throughout the site",,
283,90,00,00,00,C,Insulation Insulation,283-90-0000-00-C,HR,,Demolition Support Labor,WGA,05270000000L,,,,,,,,,28390000000C,"Allowance for non-productive labor time due to work gaps, weather delays, mobilization/demobilization between tasks, and other interruptions to demolition workflow.",,
905,00,00,00,00,C,FireProofing,905-00-0000-00-C,SF,,FireProofing,Summary,,,,,,,,,,90500000000C,Direct labor for application of fireproofing materials to structural steel and equipment for fire protection,,
905,10,00,00,00,C,Refractory Brick Installation,905-10-0000-00-C,CF,,FireProofing,Refractory Brick Installation,,,,,,,,,,90510000000C,"Direct labor for installation of refractory brick linings in furnaces, boilers, and other high-temperature equipment",,
905,20,00,00,00,C,Flowable Refractory Installation,905-20-0000-00-C,CF,,FireProofing,Flowable Refractory Installation,,,,,,,,,,90520000000C,"Direct labor for installation of flowable/castable refractory materials including forming, pouring, and curing",,
950,00,00,00,00,0,Startup & Commissioning,950-00-0000-00-0,LS,YES,Commissioning,Summary,05215700000L,,,,,,,,,950000000000,"Commissioning — Top-level summary for all startup and commissioning materials, labor, equipment, and support costs",,
951,00,00,00,00,M,Startup & Commissioning Materials,951-00-0000-00-M,LS,YES,Startup & Commissioning Materials,Summary,03000000000I,,,,,,,,,95100000000M,"Startup & Commissioning Materials — Summary of all material costs required for plant startup, commissioning, and pre-operational testing activities",,
951,05,00,00,00,M,Mat: Utilities & Test Media,951-05-0000-00-M,LS,NO,Startup & Commissioning Materials,Mat: Utilities & Test Media,03000000000I,,,,,,,,,95105000000M,"Material cost for utilities and test media used during commissioning (compressed air, nitrogen, water, inert gas, test fluids)",,
951,10,00,00,00,M,Mat: Fluids & Chemicals,951-10-0000-00-M,LS,NO,Startup & Commissioning Materials,Mat: Fluids & Chemicals,03000000000I,,,,,,,,,95110000000M,"Material cost for process fluids and chemicals required for startup, flushing, cleaning, and initial process operations",,
951,15,00,00,00,M,Mat: Catalyst & Fills,951-15-0000-00-M,TN,NO,Startup & Commissioning Materials,Mat: Catalyst & Fills,03000000000I,,,,,,,,,95115000000M,"Material cost for catalyst, desiccant, tower packing, and other initial fill materials loaded during pre-startup activities",,
952,00,00,00,00,0,Startup & Commissioning Support Labor,952-00-0000-00-0,LS,YES,Startup & Commissioning Support Labor,Summary,05200000000L,,,,,,,,,952000000000,Startup & Commissioning Support Labor — Summary of all indirect/support labor and associated costs for startup and commissioning activities,,
952,10,00,00,00,L,Commissioning Management,952-10-0000-00-L,HR,NO,Startup & Commissioning Support Labor,Management,052100000000,,,,,,,,,95210000000L,Labor cost for commissioning management personnel providing project-level oversight and planning for startup activities,,
952,10,40,00,00,L,Commissioning Manager,952-10-4000-00-L,HR,NO,Startup & Commissioning Support Labor,Management,05210400000L,,,,,,,,,95210400000L,"Labor cost for commissioning manager responsible for planning, coordination, and execution of all startup and commissioning activities",,
952,15,00,00,00,L,Commissioning Supervision,952-15-0000-00-L,HR,NO,Startup & Commissioning Support Labor,Supervision,05215000000L,,,,,,,,,95215000000L,Labor cost for commissioning supervision personnel overseeing field execution of startup and pre-operational testing,,
952,15,70,00,00,L,Commissioning,952-15-7000-00-L,HR,NO,Startup & Commissioning Support Labor,Supervision,05215700000L,,,,,,,,,95215700000L,"Labor cost for commissioning supervisors directing daily startup, loop check, and pre-operational testing activities",,
952,20,00,00,00,L,Commissioning General Foreman,952-20-0000-00-L,HR,NO,Startup & Commissioning Support Labor,Supervision,05220000000L,,,,,,,,,95220000000L,Labor cost for General Foreman providing crew supervision and work direction for commissioning support crews,,
952,20,35,00,00,L,Commissioning Pipefitter,952-20-3500-00-L,HR,NO,Startup & Commissioning Support Labor,Supervision,05220350000L,,,,,,,,,95220350000L,"Labor cost for pipefitters supporting commissioning activities including temporary connections, blinds, and system reinstatement",,
952,20,40,00,00,L,Commissioning Electrician,952-20-4000-00-L,HR,NO,Startup & Commissioning Support Labor,Supervision,05220400000L,,,,,,,,,95220400000L,"Labor cost for electricians supporting commissioning activities including energization, loop checks, and electrical verification",,
952,20,45,00,00,L,Commissioning Instrument Tech,952-20-4500-00-L,HR,NO,Startup & Commissioning Support Labor,Supervision,05220450000L,,,,,,,,,95220450000L,"Labor cost for instrument technicians performing loop checks, calibration verification, and instrument commissioning activities",,
952,50,00,00,00,L,Commissioning Quality,952-50-0000-00-L,HR,NO,Startup & Commissioning Support Labor,Quality,05250000000L,,,,,,,,,95250000000L,"Labor cost for quality control/assurance personnel performing commissioning inspections, punch-list resolution, and turnover documentation",,
952,50,80,00,00,L,Commissioning Testing,952-50-8000-00-L,HR,NO,Startup & Commissioning Support Labor,Quality,05250000000L,,,,,,,,,95250800000L,"Labor cost for commissioning testing activities including functional testing, performance testing, and acceptance testing of systems and equipment to verify compliance with design specifications.",,
952,50,80,10,00,L,Commissioning Emissions,952-50-8010-00-L,HR,NO,Startup & Commissioning Support Labor,Quality,05250000000L,,,,,,,,,95250801000L,"Labor cost for emissions testing activities required to demonstrate regulatory compliance including stack testing, continuous emissions monitoring system (CEMS) verification, and permit condition testing.",,
952,50,80,20,00,L,Commissioning Noise,952-50-8020-00-L,HR,NO,Startup & Commissioning Support Labor,Quality,05250000000L,,,,,,,,,95250802000L,"Labor cost for noise testing and acoustic measurement activities required to verify compliance with facility noise limits, permit conditions, and occupational exposure standards.",,
952,50,80,30,00,L,Commissioning Reliability,952-50-8030-00-L,HR,NO,Startup & Commissioning Support Labor,Quality,05250000000L,,,,,,,,,95250803000L,"Labor cost for reliability testing and verification activities including run-in testing, vibration monitoring, equipment reliability assessments, and MTBF verification during startup.",,
952,50,80,40,00,L,Commissioning Run,952-50-8040-00-L,HR,NO,Startup & Commissioning Support Labor,Quality,05250000000L,,,,,,,,,95250804000L,"Labor cost for equipment and system run testing including continuous operation runs, performance verification at steady-state conditions, and endurance testing prior to owner acceptance.",,
952,50,80,50,00,L,Commissioning Performance,952-50-8050-00-L,HR,NO,Startup & Commissioning Support Labor,Quality,05250000000L,,,,,,,,,95250805000L,"Labor cost for performance testing activities verifying that systems and equipment achieve specified performance guarantees including capacity, efficiency, and process yield targets.",,
952,55,00,00,00,L,Commissioning Material Control,952-55-0000-00-L,HR,NO,Startup & Commissioning Support Labor,Material Control,05255000000L,,,,,,,,,95255000000L,"Labor cost for material control personnel managing commissioning materials, chemical inventory, and consumable issuance",,
